                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                  2.263,                 1.1023,                0.79712,                 2.2047,                 1.0713,                0.81372,                0.66475,                0.29012,                0.33132,                0.15572,                 1.7607,                0.92812,                0.78764,                  1.563,                0.92977,                0.81821,              0.0071488,              0.0071488,              0.0071488
                     75,                 2.2343,                 1.1042,                0.80582,                 2.1946,                 1.0836,                 0.8177,                0.66812,                0.29012,                 0.3309,                0.15548,                 1.7575,                0.92708,                0.78742,                  1.561,                0.92861,                0.81822,              0.0071092,              0.0071092,              0.0071092
                     76,                  2.255,                 1.0874,                0.80157,                 2.2028,                 1.0629,                0.81696,                0.67105,                0.29012,                0.33155,                0.15577,                 1.7571,                0.92594,                 0.7872,                 1.5622,                0.92769,                0.81824,              0.0070696,              0.0070696,              0.0070696
                     77,                  2.231,                 1.0802,                0.80266,                 2.1906,                 1.0551,                0.81743,                0.67313,                0.29012,                 0.3311,                0.15595,                 1.7555,                0.92402,                0.78707,                 1.5625,                0.92591,                0.81829,                0.00703,                0.00703,                0.00703
                     78,                 2.2135,                 1.0954,                0.79876,                 2.1875,                 1.0825,                 0.8162,                0.67333,                0.29012,                0.33127,                 0.1555,                  1.755,                0.92161,                0.78694,                  1.564,                 0.9236,                0.81831,              0.0069904,              0.0069904,              0.0069904
                     79,                 2.2376,                 1.0836,                0.79428,                 2.2684,                 1.0886,                0.80901,                0.67676,                0.29012,                0.33152,                0.15577,                 1.7528,                0.92077,                0.78683,                 1.5633,                0.92276,                0.81825,              0.0069508,              0.0069508,              0.0069508
                     80,                 2.2454,                 1.1078,                0.80559,                 2.1994,                 1.0802,                0.81972,                 0.6731,                0.29012,                0.33069,                0.15582,                 1.7505,                0.91934,                0.78675,                 1.5617,                0.92149,                0.81821,              0.0069112,              0.0069112,              0.0069112
                     81,                 2.2186,                 1.0914,                0.80245,                 2.1816,                 1.0529,                0.81883,                0.66301,                0.29218,                0.33186,                0.15599,                 1.7477,                0.91902,                0.78663,                   1.56,                0.92051,                0.81809,              0.0068716,              0.0068716,              0.0068716
                     82,                 2.2297,                 1.0747,                0.79982,                 2.1758,                 1.0342,                0.81623,                0.66333,                0.29218,                0.33578,                0.15652,                 1.7466,                0.92002,                0.78646,                 1.5594,                0.92054,                0.81803,               0.006832,               0.006832,               0.006832
                     83,                 2.2119,                 1.0769,                0.80074,                 2.1632,                  1.046,                 0.8172,                0.66854,                0.29218,                 0.3364,                0.15689,                 1.7444,                0.91938,                0.78634,                 1.5585,                0.92001,                0.81792,              0.0067924,              0.0067924,              0.0067924
                     84,                 2.2178,                  1.075,                0.80201,                 2.2205,                 1.0779,                 0.8146,                0.66272,                0.29218,                0.33658,                0.15717,                 1.7417,                0.91932,                0.78622,                 1.5567,                0.91953,                0.81788,              0.0067528,              0.0067528,              0.0067528
                     85,                 2.1998,                  1.092,                0.79869,                 2.3117,                  1.127,                0.80438,                0.66655,                0.29218,                0.33712,                0.15702,                 1.7395,                0.91883,                0.78609,                 1.5554,                0.91831,                0.81785,              0.0067132,              0.0067132,              0.0067132
                     86,                 2.2138,                 1.0772,                0.79912,                 2.2804,                 1.0961,                0.80053,                0.66885,                0.29218,                0.33745,                0.15723,                 1.7352,                0.91745,                0.78588,                 1.5518,                0.91693,                0.81779,              0.0066736,              0.0066736,              0.0066736
                     87,                 2.1637,                 1.0503,                0.79525,                 2.2468,                 1.0691,                0.79708,                0.66892,                0.29218,                0.33745,                0.15739,                 1.7312,                 0.9165,                0.78571,                 1.5499,                0.91594,                0.81773,               0.006634,               0.006634,               0.006634
                     88,                 2.1886,                 1.0682,                0.80015,                 2.2346,                 1.0843,                0.79721,                0.67706,                0.29424,                 0.3368,                0.15772,                 1.7275,                 0.9147,                0.78563,                 1.5489,                0.91492,                0.81778,              0.0065944,              0.0065944,              0.0065944
                     89,                  2.184,                 1.0561,                0.78982,                 2.2519,                 1.0755,                0.79123,                0.67436,                0.29424,                0.33873,                0.15766,                 1.7271,                 0.9134,                0.78558,                 1.5505,                0.91508,                0.81788,              0.0065548,              0.0065548,              0.0065548
                     90,                  2.148,                 1.0488,                0.79541,                 2.1982,                 1.0706,                0.79276,                0.67323,                0.29424,                0.33939,                0.15817,                 1.7267,                 0.9127,                0.78544,                 1.5593,                0.91373,                 0.8187,              0.0065152,              0.0065152,              0.0065152
                     91,                 2.1604,                 1.0328,                 0.7983,                 2.2049,                 1.0518,                0.79422,                 0.6797,                0.29424,                0.33926,                0.15903,                 1.7253,                0.91098,                0.78539,                   1.57,                0.92195,                0.81896,              0.0064756,              0.0064756,              0.0064756
                     92,                 2.1649,                 1.0534,                0.80133,                 2.2064,                 1.0663,                0.79772,                0.67373,                0.29424,                0.33875,                0.15914,                  1.724,                0.90942,                0.78537,                 1.5967,                0.94263,                0.81919,               0.006436,               0.006436,               0.006436
                     93,                 2.1615,                 1.0498,                 0.7943,                 2.1983,                 1.0694,                0.78931,                0.67427,                0.29424,                0.34063,                0.15976,                 1.7206,                0.90811,                0.78539,                 1.6351,                0.97527,                0.81916,              0.0063964,              0.0063964,              0.0063964
                     94,                 2.1679,                 1.0285,                0.79204,                 2.1979,                 1.0437,                 0.7903,                0.66817,                0.29424,                0.34076,                0.15897,                 1.7179,                0.90656,                0.78533,                 1.6826,                 1.0129,                0.81869,              0.0063568,              0.0063568,              0.0063568
                     95,                   2.15,                 1.0494,                0.79858,                 2.1985,                 1.0619,                0.79315,                 0.6768,                0.29424,                0.34003,                0.15907,                 1.7129,                 0.9049,                0.78525,                 1.7274,                  1.048,                0.81779,              0.0063172,              0.0063172,              0.0063172
                     96,                  2.149,                 1.0365,                0.79199,                 2.1979,                 1.0478,                0.79056,                 0.6774,                0.29424,                0.34099,                0.16035,                 1.7096,                 0.9031,                0.78516,                 1.7685,                 1.0807,                0.81653,              0.0062776,              0.0062776,              0.0062776
                     97,                 2.1448,                 1.0485,                0.79321,                 2.1835,                 1.0615,                0.79198,                0.68287,                0.29424,                 0.3413,                0.16062,                  1.707,                 0.9024,                0.78504,                 1.8048,                 1.1118,                0.81505,               0.006238,               0.006238,               0.006238
                     98,                 2.1265,                 1.0389,                0.79839,                  2.157,                 1.0539,                0.79208,                0.68545,                 0.2963,                0.34258,                0.16131,                 1.7025,                0.90099,                0.78482,                  1.835,                 1.1393,                0.81342,              0.0061984,              0.0061984,              0.0061984
                     99,                 2.1509,                 1.0282,                0.79589,                 2.1925,                 1.0489,                0.79099,                0.68202,                 0.2963,                0.34265,                0.16156,                 1.6978,                0.89921,                0.78458,                 1.8574,                 1.1622,                0.81173,              0.0061588,              0.0061588,              0.0061588
                    100,                 2.1565,                 1.0426,                0.79229,                 2.1786,                 1.0576,                 0.7894,                0.68461,                0.29479,                0.34248,                0.16239,                 1.6929,                0.89756,                0.78436,                 1.8751,                 1.1835,                   0.81,              0.0061192,              0.0061192,              0.0061192
                    101,                 2.1308,                 1.0262,                0.80096,                 2.1708,                 1.0464,                0.79483,                0.67652,                0.29424,                0.34229,                0.16233,                 1.6886,                0.89645,                0.78419,                  1.888,                 1.2015,                0.80817,              0.0060796,              0.0060796,              0.0060796
                    102,                 2.1362,                 1.0208,                0.79422,                 2.1814,                 1.0384,                0.79025,                0.68412,                0.29424,                0.34222,                0.16303,                 1.6854,                0.89486,                0.78412,                 1.8976,                 1.2159,                0.80644,                0.00604,                0.00604,                0.00604
